image_idx,DSC_metric,NSD_metric,modality
9612,0.731029,0.179191,Microscope
9613,0.888752,0.120192,Microscope
9614,0.887897,0.28972,Microscope
9615,0.861256,0.051756,Microscope
9616,0.563861,0.034109,Microscope
9617,0.829318,0.06961,Microscope
9618,0.788035,0.149764,Microscope
9619,0.881486,0.01865,Microscope
9620,0.636611,0.0,Microscope
9621,0.881888,0.069343,Microscope
9622,0.715532,0.0,Microscope
9623,0.536325,0.022654,Microscope
9624,0.877165,0.284427,Microscope
9625,0.745509,0.0,Microscope
9626,0.667716,0.008739,Microscope
9627,0.681064,0.017456,Microscope
9628,0.893823,0.278903,Microscope
9629,0.840901,0.473233,Microscope
9630,0.777197,0.09009,Microscope
9631,0.785989,0.065032,Microscope
9632,0.900647,0.158777,Microscope
9633,0.459069,0.0,Microscope
9634,0.910185,0.277228,Microscope
9635,0.825987,0.152564,Microscope
9636,0.694161,0.0,Microscope
9637,0.845081,0.006897,Microscope
9638,0.429676,0.0,Microscope
9639,0.827238,0.024943,Microscope
9640,0.905511,0.354463,Microscope
9641,0.878121,0.128726,Microscope
9642,0.865215,0.006843,Microscope
9643,0.70522,0.058055,Microscope
9644,0.807433,0.093209,Microscope
9645,0.771646,0.327236,Microscope
9646,0.843948,0.227163,Microscope
9647,0.889448,0.105263,Microscope
9648,0.882079,0.06032,Microscope
9649,0.729042,0.174252,Microscope
9650,0.950454,0.428571,Microscope
9651,0.684135,0.09387,Microscope
9652,0.821189,0.041112,Microscope
9653,0.917872,0.194726,Microscope
9654,0.851898,0.069383,Microscope
9655,0.805042,0.263403,Microscope
9656,0.796823,0.114387,Microscope
9657,0.900171,0.283582,Microscope
9658,0.638953,0.085676,Microscope
9659,0.886643,0.10796,Microscope
9660,0.734808,0.046687,Microscope
9661,0.841415,0.030989,Microscope
9662,0.897169,0.270393,Microscope
9663,0.678042,0.366782,Microscope
9664,0.842445,0.0,Microscope
9665,0.585352,0.073171,Microscope
9666,0.799573,0.253669,Microscope
9667,0.365217,0.101449,Microscope
9668,0.864969,0.466165,Microscope
9669,0.896672,0.427386,Microscope
9670,0.815451,0.145946,Microscope
9671,0.884483,0.075258,Microscope
9672,0.343603,0.222494,Microscope
9673,0.866257,0.033181,Microscope
9674,0.934784,0.374046,Microscope
9675,0.81504,0.020382,Microscope
9676,0.810728,0.373045,Microscope
9677,0.835923,0.020144,Microscope
9678,0.835742,0.028951,Microscope
9679,0.769659,0.120766,Microscope
9680,0.780983,0.191729,Microscope
9681,0.741971,0.082368,Microscope
9682,0.796209,0.074561,Microscope
9683,0.794796,0.027692,Microscope
9684,0.652174,0.0,Microscope
9685,0.7351,0.010292,Microscope
9686,0.755597,0.189112,Microscope
9687,0.710855,0.136134,Microscope
9688,0.827345,0.015789,Microscope
9689,0.580376,0.072013,Microscope
9690,0.735375,0.203762,Microscope
9691,0.840346,0.117647,Microscope
9692,0.472918,0.0,Microscope
9693,0.816139,0.027816,Microscope
9694,0.843355,0.295977,Microscope
9695,0.844224,0.0,Microscope
9696,0.854047,0.208743,Microscope
9697,0.838682,0.002232,Microscope
9698,0.431511,0.0,Microscope
9699,0.021946,0.0,Microscope
9700,0.876285,0.324969,Microscope
9701,0.811562,0.0,Microscope
9702,0.852207,0.032448,Microscope
9703,0.874958,0.260504,Microscope
9704,0.554378,0.050894,Microscope
9705,0.871125,0.051807,Microscope
9706,0.712045,0.0,Microscope
9707,0.891381,0.278338,Microscope
9708,0.89118,0.617368,Microscope
9709,0.765849,0.223913,Microscope
9710,0.503426,0.011713,Microscope
9711,0.722782,0.150685,Microscope
9712,0.880245,0.182692,Microscope
9713,0.77619,0.0,Microscope
9714,0.751114,0.008108,Microscope
9715,0.47687,0.051376,Microscope
9716,0.721997,0.0,Microscope
9717,0.799574,0.0,Microscope
9718,0.843469,0.104683,Microscope
9719,0.587883,0.0,Microscope
9720,0.561642,0.0,Microscope
9721,0.758983,0.461756,Microscope
9722,0.886681,0.140676,Microscope
9723,0.834551,0.288623,Microscope
9724,0.859914,0.03304,Microscope
9725,0.572029,0.018003,Microscope
9726,0.543765,0.343008,Microscope
9727,0.756213,0.310791,Microscope
9728,0.822031,0.283333,Microscope
9729,0.633119,0.298174,Microscope
9730,0.573894,0.175549,Microscope
9731,0.627044,0.0,Microscope
9732,0.727801,0.420323,Microscope
9733,0.613845,0.165062,Microscope
9734,0.38061,0.0,Microscope
9735,0.890528,0.511538,Microscope
9736,0.491131,0.167254,Microscope
9737,0.569854,0.339888,Microscope
9738,0.535604,0.035354,Microscope
9739,0.504433,0.145863,Microscope
9740,0.629687,0.17437,Microscope
9741,0.808222,0.084691,Microscope
9742,0.858001,0.577726,Microscope
9743,0.672118,0.180328,Microscope
9744,0.811194,0.218094,Microscope
9745,0.854563,0.441071,Microscope
9746,0.681394,0.029412,Microscope
9747,0.65656,0.081784,Microscope
9748,0.59729,0.290909,Microscope
9749,0.483336,0.029613,Microscope
9750,0.729461,0.232558,Microscope
9751,0.839739,0.265781,Microscope
9752,0.513832,0.168675,Microscope
9753,0.80414,0.170901,Microscope
9754,0.781788,0.171694,Microscope
9755,0.546276,0.189153,Microscope
9756,0.787843,0.358779,Microscope
9757,0.679061,0.158088,Microscope
9758,0.776395,0.255639,Microscope
9759,0.690859,0.280899,Microscope
9760,0.681615,0.131991,Microscope
9761,0.546667,0.008596,Microscope
9762,0.890978,0.204871,Microscope
9763,0.662896,0.118902,Microscope
9764,0.438372,0.0,Microscope
9765,0.551838,0.0,Microscope
9766,0.857489,0.351032,Microscope
9767,0.714016,0.0,Microscope
9768,0.684642,0.285714,Microscope
9769,0.750401,0.207767,Microscope
9770,0.848157,0.443374,Microscope
9771,0.861668,0.35009,Microscope
9772,0.556445,0.164474,Microscope
9773,0.697641,0.083955,Microscope
9774,0.67575,0.141454,Microscope
9775,0.397336,0.110831,Microscope
9776,0.837561,0.426966,Microscope
9777,0.716902,0.156089,Microscope
9778,0.668479,0.063872,Microscope
9779,0.755356,0.25,Microscope
9780,0.461227,0.120253,Microscope
9781,0.635698,0.165333,Microscope
9782,0.702527,0.256659,Microscope
9783,0.605906,0.110375,Microscope
9784,0.769069,0.359209,Microscope
9785,0.671491,0.136612,Microscope
9786,0.66015,0.159858,Microscope
9787,0.589275,0.075,Microscope
9788,0.601881,0.0,Microscope
9789,0.658579,0.095808,Microscope
9790,0.466844,0.042751,Microscope
9791,0.743076,0.013675,Microscope
9792,0.452878,0.0,Microscope
9793,0.74309,0.290484,Microscope
9794,0.866171,0.485149,Microscope
9795,0.778846,0.227504,Microscope
9796,0.73202,0.330619,Microscope
9797,0.416722,0.0,Microscope
9798,0.499709,0.155425,Microscope
9799,0.814224,0.271626,Microscope
9800,0.666301,0.039216,Microscope
9801,0.69759,0.228261,Microscope
9802,0.683609,0.204403,Microscope
9803,0.496627,0.035519,Microscope
9804,0.794158,0.209945,Microscope
9805,0.749652,0.117137,Microscope
9806,0.79345,0.307071,Microscope
9807,0.646887,0.061162,Microscope
9808,0.687646,0.060942,Microscope
9809,0.775028,0.080906,Microscope
9810,0.546459,0.234528,Microscope
9811,0.49571,0.0,Microscope
9812,0.527406,0.0,Microscope
9813,0.711338,0.070953,Microscope
9814,0.502307,0.0,Microscope
9815,0.831598,0.11,Microscope
9816,0.376854,0.0,Microscope
9817,0.377924,0.047198,Microscope
9818,0.57517,0.0,Microscope
9819,0.720901,0.384783,Microscope
9820,0.609052,0.035398,Microscope
9821,0.798455,0.477695,Microscope
9822,0.631545,0.077922,Microscope
9823,0.719007,0.15566,Microscope
9824,0.46654,0.041074,Microscope
9825,0.518425,0.028939,Microscope
9826,0.617012,0.0,Microscope
9827,0.755923,0.07781,Microscope
9828,0.485985,0.261283,Microscope
9829,0.776538,0.445,Microscope
9830,0.835496,0.606715,Microscope
9831,0.728126,0.455611,Microscope
9832,0.771613,0.230118,Microscope
9833,0.834026,0.41286,Microscope
9834,0.88885,0.34189,Microscope
9835,0.861515,0.254038,Microscope
9836,0.786281,0.183333,Microscope
9837,0.902966,0.175031,Microscope
9838,0.771626,0.019164,Microscope
9839,0.754736,0.075301,Microscope
9840,0.887912,0.556719,Microscope
9841,0.82863,0.190341,Microscope
9842,0.895412,0.188389,Microscope
9843,0.857704,0.190016,Microscope
9844,0.864561,0.342995,Microscope
9845,0.781718,0.088287,Microscope
9846,0.819948,0.319953,Microscope
9847,0.805612,0.028758,Microscope
9848,0.763725,0.05561,Microscope
9849,0.872425,0.293872,Microscope
9850,0.909192,0.354571,Microscope
9851,0.737318,0.017478,Microscope
9852,0.882402,0.081633,Microscope
9853,0.847809,0.033058,Microscope
9854,0.837236,0.175,Microscope
9855,0.663127,0.060573,Microscope
9856,0.794987,0.033195,Microscope
9857,0.634692,0.043991,Microscope
9858,0.791161,0.0,Microscope
9859,0.874662,0.083028,Microscope
9860,0.881947,0.203509,Microscope
9861,0.817744,0.042194,Microscope
9862,0.773993,0.244792,Microscope
9863,0.843117,0.057796,Microscope
9864,0.804949,0.0,Microscope
9865,0.816402,0.013351,Microscope
9866,0.862294,0.512367,Microscope
9867,0.81184,0.085847,Microscope
9868,0.643838,0.0,Microscope
9869,0.827387,0.144272,Microscope
9870,0.880524,0.063235,Microscope
9871,0.688622,0.060976,Microscope
9872,0.711327,0.0,Microscope
9873,0.882673,0.257379,Microscope
9874,0.832575,0.026055,Microscope
9875,0.868282,0.287209,Microscope
9876,0.831737,0.053481,Microscope
9877,0.715518,0.045894,Microscope
9878,0.794067,0.071676,Microscope
9879,0.758509,0.007229,Microscope
9880,0.751853,0.05791,Microscope
9881,0.776279,0.09448,Microscope
9882,0.835804,0.110855,Microscope
9883,0.51474,0.0,Microscope
9884,0.710069,0.158213,Microscope
9885,0.734138,0.010695,Microscope
9886,0.855722,0.208577,Microscope
9887,0.753897,0.0,Microscope
9888,0.808787,0.165698,Microscope
9889,0.897315,0.365574,Microscope
9890,0.633565,0.0,Microscope
9891,0.840935,0.138241,Microscope
9892,0.873758,0.108232,Microscope
9893,0.772786,0.003026,Microscope
9894,0.829551,0.0,Microscope
9895,0.642195,0.0,Microscope
9896,0.702434,0.033708,Microscope
9897,0.836233,0.064687,Microscope
9898,0.839596,0.088298,Microscope
9899,0.796559,0.004988,Microscope
9900,0.701412,0.0,Microscope
9901,0.805848,0.140442,Microscope
9902,0.844836,0.126612,Microscope
9903,0.650049,0.009398,Microscope
9904,0.744596,0.039761,Microscope
9905,0.556794,0.0,Microscope
9906,0.721633,0.047468,Microscope
9907,0.743858,0.138601,Microscope
9908,0.751579,0.017241,Microscope
9909,0.793459,0.021828,Microscope
9910,0.846882,0.041463,Microscope
9911,0.838359,0.010944,Microscope
9912,0.727066,0.38422,Microscope
9913,0.742754,0.04058,Microscope
9914,0.803994,0.0,Microscope
9915,0.812957,0.0,Microscope
9916,0.820492,0.012263,Microscope
9917,0.595301,0.0,Microscope
9918,0.827015,0.008791,Microscope
9919,0.766615,0.095238,Microscope
9920,0.808253,0.120894,Microscope
9921,0.819108,0.103586,Microscope
9922,0.839803,0.104513,Microscope
9923,0.591707,0.070028,Microscope
9924,0.84907,0.138743,Microscope
9925,0.722637,0.013652,Microscope
9926,0.73459,0.0,Microscope
9927,0.942899,0.698214,Microscope
9928,0.849741,0.049118,Microscope
9929,0.403077,0.0,Microscope
9930,0.875104,0.237856,Microscope
9931,0.713902,0.0,Microscope
9932,0.850663,0.131973,Microscope
9933,0.795323,0.002732,Microscope
9934,0.815193,0.0,Microscope
9935,0.802223,0.058923,Microscope
9936,0.769881,0.057441,Microscope
9937,0.88,0.324713,Microscope
9938,0.841678,0.06003,Microscope
9939,0.8823,0.028269,Microscope
9940,0.653844,0.0,Microscope
9941,0.638387,0.0,Microscope
9942,0.715122,0.0,Microscope
9943,0.827049,0.035343,Microscope
9944,0.73897,0.12639,Microscope
9945,0.644043,0.107765,Microscope
9946,0.62742,0.12701,Microscope
9947,0.76451,0.032548,Microscope
9948,0.604651,0.0,Microscope
9949,0.796594,0.048991,Microscope
9950,0.726792,0.151111,Microscope
9951,0.782747,0.179912,Microscope
9952,0.846874,0.079082,Microscope
9953,0.769959,0.055315,Microscope
9954,0.810424,0.039841,Microscope
9955,0.824631,0.018065,Microscope
9956,0.902438,0.34414,Microscope
9957,0.8255,0.040892,Microscope
9958,0.840694,0.01227,Microscope
9959,0.863807,0.079545,Microscope
9960,0.62305,0.0,Microscope
9961,0.743296,0.135463,Microscope
9962,0.883332,0.05,Microscope
9963,0.677809,0.057895,Microscope
9964,0.769273,0.01507,Microscope
9965,0.77536,0.017751,Microscope
9966,0.604019,0.016641,Microscope
9967,0.121714,0.229592,Microscope
9968,0.153137,0.129534,Microscope
9969,0.738207,0.0,Microscope
9970,0.843556,0.330199,Microscope
9971,0.706071,0.326693,Microscope
9972,0.889098,0.420168,Microscope
9973,0.846001,0.419522,Microscope
9974,0.719785,0.313546,Microscope
9975,0.828447,0.345616,Microscope
9976,0.456859,0.297787,Microscope
9977,0.746157,0.46371,Microscope
9978,0.831544,0.569482,Microscope
9979,0.702147,0.342827,Microscope
9980,0.804979,0.24789,Microscope
9981,0.753214,0.01711,Microscope
9982,0.925926,0.017136,Microscope
9983,0.830207,0.119355,Microscope
9984,0.72852,0.0,Microscope
9985,0.605942,0.0,Microscope
9986,0.796723,0.102994,Microscope
9987,0.884406,0.0691,Microscope
9988,0.781324,0.044489,Microscope
9989,0.809459,0.047727,Microscope
9990,0.931185,0.063636,Microscope
9991,0.89772,0.144969,Microscope
9992,0.963134,0.488914,Microscope
9993,0.883464,0.0,Microscope
9994,0.910608,0.275347,Microscope
9995,0.971582,0.618126,Microscope
9996,0.958171,0.071724,Microscope
9997,0.951637,0.203808,Microscope
9998,0.940577,0.295607,Microscope
9999,0.773245,0.177658,Microscope
10000,0.74601,0.004608,Microscope
10001,0.968317,0.123305,Microscope
10002,0.763424,0.005343,Microscope
10003,0.834389,0.050834,Microscope
10004,0.914557,0.11098,Microscope
10005,0.935869,0.28598,Microscope
10006,0.892826,0.457101,Microscope
10007,0.840823,0.0,Microscope
10008,0.699267,0.0,Microscope
10009,0.900782,0.114387,Microscope
10010,0.941883,0.24356,Microscope
10011,0.931644,0.246813,Microscope
10012,0.963534,0.182296,Microscope
10013,0.945173,0.257568,Microscope
10014,0.924332,0.922156,Microscope
10015,0.898625,0.554688,Microscope
10016,0.897085,0.498113,Microscope
10017,0.824485,0.575,Microscope
10018,0.836561,0.070671,Microscope
10019,0.861949,0.539683,Microscope
10020,0.913381,0.692015,Microscope
10021,0.943265,0.918552,Microscope
10022,0.853868,0.604743,Microscope
10023,0.788452,0.620192,Microscope
10024,0.809524,0.44375,Microscope
10025,0.890343,0.418251,Microscope
10026,0.868354,0.642857,Microscope
10027,0.651163,0.212871,Microscope
10028,0.949349,0.891525,Microscope
10029,0.916814,1.0,Microscope
10030,0.914101,0.603448,Microscope
10031,0.929127,0.788288,Microscope
10032,0.859018,0.252366,Microscope
10033,0.884853,0.558333,Microscope
10034,0.86795,0.53668,Microscope
10035,0.926382,0.759399,Microscope
10036,0.911084,0.914729,Microscope
10037,0.924356,0.92638,Microscope
10038,0.909506,0.548736,Microscope
10039,0.953437,1.0,Microscope
10040,0.946363,0.877778,Microscope
10041,0.828068,0.206186,Microscope
10042,0.941884,0.806557,Microscope
10043,0.913497,0.645161,Microscope
10044,0.84626,0.59322,Microscope
10045,0.767057,0.197531,Microscope
10046,0.789985,0.216495,Microscope
10047,0.896101,0.575385,Microscope
10048,0.905458,0.579151,Microscope
10049,0.941685,0.742857,Microscope
10050,0.875278,0.654639,Microscope
10051,0.925243,0.711806,Microscope
10052,0.968611,0.955432,Microscope
10053,0.942078,1.0,Microscope
10054,0.908913,0.645669,Microscope
10055,0.878646,0.721393,Microscope
10056,0.940449,0.72028,Microscope
10057,0.929232,0.733096,Microscope
10058,0.618491,0.216327,Microscope
10059,0.802564,0.601626,Microscope
10060,0.761905,0.0,Microscope
10061,0.791928,0.446009,Microscope
10062,0.7936,0.531496,Microscope
10063,0.897303,0.279412,Microscope
10064,0.692641,0.137083,Microscope
10065,0.838066,0.0,Microscope
10066,0.840414,0.041365,Microscope
10067,0.705378,0.0,Microscope
10068,0.952831,0.099057,Microscope
10069,0.672298,0.001039,Microscope
10070,0.843168,0.0,Microscope
10071,0.681906,0.432188,Microscope
10072,0.729011,0.0,Microscope
10073,0.837829,0.0,Microscope
10074,0.795774,0.0,Microscope
10075,0.734028,0.0,Microscope
10076,0.703457,0.0,Microscope
10077,0.878364,0.37785,Microscope
10078,0.766288,0.156682,Microscope
10079,0.903501,0.135915,Microscope
10080,0.848822,0.134375,Microscope
10081,0.909334,0.03341,Microscope
10082,0.901552,0.102417,Microscope
10083,0.909202,0.298153,Microscope
10084,0.893404,0.0,Microscope
10085,0.930463,0.034357,Microscope
10086,0.804256,0.521411,Microscope
10087,0.794965,0.17801,Microscope
10088,0.749349,0.16826,Microscope
10089,0.868372,0.440449,Microscope
10090,0.516532,0.277778,Microscope
10091,0.83602,0.366822,Microscope
10092,0.611211,0.289655,Microscope
10093,0.784632,0.317585,Microscope
10094,0.816583,0.348485,Microscope
10095,0.535247,0.082534,Microscope
10096,0.830566,0.271605,Microscope
10097,0.540102,0.158348,Microscope
10098,0.494758,0.050955,Microscope
10099,0.847962,0.361905,Microscope
10100,0.563023,0.003591,Microscope
10101,0.568685,0.198444,Microscope
10102,0.836485,0.358974,Microscope
10103,0.6893,0.0,Microscope
10104,0.509215,0.009009,Microscope
10105,0.646851,0.131749,Microscope
10106,0.528564,0.021786,Microscope
10107,0.597302,0.088445,Microscope
10108,0.827354,0.093333,Microscope
10109,0.715942,0.363047,Microscope
10110,0.786841,0.268817,Microscope
10111,0.568025,0.087404,Microscope
10112,0.532932,0.0,Microscope
10113,0.731413,0.216931,Microscope
10114,0.535803,0.0,Microscope
10115,0.746906,0.165488,Microscope
10116,0.829258,0.364504,Microscope
10117,0.73197,0.122754,Microscope
10118,0.643466,0.076744,Microscope
10119,0.528013,0.137417,Microscope
10120,0.891848,0.350746,Microscope
10121,0.894558,0.604265,Microscope
10122,0.460241,0.0,Microscope
10123,0.610654,0.057732,Microscope
10124,0.847415,0.475436,Microscope
10125,0.702428,0.132308,Microscope
10126,0.663574,0.003883,Microscope
10127,0.60907,0.162338,Microscope
10128,0.683343,0.370297,Microscope
10129,0.717082,0.186782,Microscope
10130,0.818213,0.37619,Microscope
10131,0.43264,0.11236,Microscope
10132,0.511312,0.053981,Microscope
10133,0.780394,0.157534,Microscope
10134,0.684601,0.195238,Microscope
10135,0.705459,0.24,Microscope
10136,0.472923,0.0,Microscope
10137,0.520564,0.049713,Microscope
10138,0.7649,0.192182,Microscope
10139,0.564702,0.0,Microscope
10140,0.686225,0.003396,Microscope
10141,0.761199,0.133423,Microscope
10142,0.785821,0.17979,Microscope
10143,0.757868,0.202429,Microscope
10144,0.625753,0.116788,Microscope
10145,0.765149,0.280292,Microscope
10146,0.792477,0.237255,Microscope
10147,0.594474,0.163462,Microscope
10148,0.819209,0.348774,Microscope
10149,0.830115,0.173295,Microscope
10150,0.626672,0.0,Microscope
10151,0.428993,0.0,Microscope
10152,0.608709,0.0,Microscope
10153,0.498923,0.088312,Microscope
10154,0.639198,0.165468,Microscope
10155,0.568818,0.069307,Microscope
10156,0.688434,0.211236,Microscope
10157,0.533502,0.0,Microscope
10158,0.514747,0.011472,Microscope
10159,0.721116,0.393822,Microscope
10160,0.636325,0.142132,Microscope
10161,0.612409,0.19,Microscope
10162,0.794235,0.367688,Microscope
10163,0.480428,0.0,Microscope
10164,0.874722,0.187123,Microscope
10165,0.559313,0.008989,Microscope
10166,0.429794,0.037415,Microscope
10167,0.752037,0.254934,Microscope
10168,0.818098,0.489484,Microscope
10169,0.68502,0.0,Microscope
10170,0.529827,0.046512,Microscope
10171,0.544325,0.0,Microscope
10172,0.752159,0.201646,Microscope
10173,0.652968,0.0,Microscope
10174,0.537228,0.034483,Microscope
10175,0.516104,0.01105,Microscope
10176,0.67387,0.065844,Microscope
10177,0.751016,0.184426,Microscope
10178,0.740782,0.294118,Microscope
10179,0.695821,0.128767,Microscope
10180,0.54822,0.120603,Microscope
10181,0.900101,0.647826,Microscope
10182,0.649653,0.053571,Microscope
10183,0.770881,0.169435,Microscope
10184,0.533838,0.153659,Microscope
10185,0.831125,0.283925,Microscope
10186,0.579869,0.035088,Microscope
10187,0.695008,0.166234,Microscope
10188,0.81328,0.374644,Microscope
10189,0.609137,0.0,Microscope
10190,0.708667,0.134328,Microscope
10191,0.469866,0.079755,Microscope
10192,0.674738,0.026667,Microscope
10193,0.531616,0.0,Microscope
10194,0.644103,0.1,Microscope
10195,0.376416,0.0,Microscope
10196,0.653775,0.09073,Microscope
10197,0.818902,0.438835,Microscope
10198,0.826002,0.376451,Microscope
10199,0.681094,0.212048,Microscope
10200,0.744838,0.308489,Microscope
10201,0.653266,0.094714,Microscope
10202,0.825741,0.17495,Microscope
10203,0.721818,0.00551,Microscope
10204,0.619183,0.093333,Microscope
10205,0.547231,0.413265,Microscope
10206,0.740157,0.113772,Microscope
10207,0.7737,0.520468,Microscope
10208,0.753833,0.295181,Microscope
10209,0.46334,0.180556,Microscope
10210,0.959787,0.111575,US
10211,0.983929,1.0,US
10212,0.960065,0.067255,US
10213,0.987939,0.990415,US
10214,0.965724,0.755372,US
10215,0.97726,1.0,US
10216,0.830111,0.068671,US
10217,0.982584,0.859603,US
10218,0.968242,0.983784,US
10219,0.981693,1.0,US
10220,0.990089,1.0,US
10221,0.923724,0.094794,US
10222,0.968273,0.766304,US
10223,0.988884,1.0,US
10224,0.981157,1.0,US
10225,0.774694,0.116915,US
10226,0.990442,1.0,US
10227,0.957422,0.625192,US
10228,0.965698,0.793241,US
10229,0.986323,0.971214,US
10230,0.972952,0.213307,US
10231,0.973728,1.0,US
10232,0.984358,1.0,US
10233,0.983257,1.0,US
10234,0.949239,0.954373,US
10235,0.967164,0.989848,US
10236,0.995366,1.0,US
10237,0.96497,0.536416,US
10238,0.971766,1.0,US
10239,0.934742,0.07839,US
10240,0.949023,0.023789,US
10241,0.983185,0.996008,US
10242,0.931692,0.134189,US
10243,0.975431,0.951318,US
10244,0.978512,1.0,US
10245,0.98724,1.0,US
10246,0.948934,0.116998,US
10247,0.979019,0.766917,US
10248,0.971453,0.988,US
10249,0.983208,1.0,US
10250,0.970165,0.987952,US
10251,0.909683,0.041996,US
10252,0.954587,0.203562,US
10253,0.98862,1.0,US
10254,0.987241,1.0,US
10255,0.971079,1.0,US
10256,0.98281,1.0,US
10257,0.985307,0.988255,US
10258,0.987542,1.0,US
10259,0.943046,0.154673,US
10260,0.963407,0.796943,US
10261,0.971393,1.0,US
10262,0.981795,0.966667,US
10263,0.907045,0.049145,US
10264,0.973442,1.0,US
10265,0.978702,0.91791,US
10266,0.943889,0.032787,US
10267,0.95432,0.471927,US
10268,0.94994,0.966019,US
10269,0.975644,0.895404,US
10270,0.941265,0.102543,US
10271,0.97498,1.0,US
10272,0.972754,0.992481,US
10273,0.991067,0.979358,US
10274,0.940933,0.037541,US
10275,0.93155,0.0157,US
10276,0.979014,1.0,US
10277,0.975982,1.0,US
10278,0.992274,0.998305,US
10279,0.908724,0.035676,US
10280,0.966667,0.972509,US
10281,0.980158,0.861111,US
10282,0.978856,1.0,US
10283,0.970444,0.641304,US
10284,0.904896,0.020887,US
10285,0.984448,0.91712,US
10286,0.957543,0.957692,US
10287,0.969488,1.0,US
10288,0.979042,1.0,US
10289,0.975635,0.986046,US
10290,0.953408,0.037793,US
10291,0.939107,0.059327,US
10292,0.882719,0.138025,US
10293,0.933207,0.096403,US
10294,0.813917,0.062169,US
10295,0.978027,0.944664,US
10296,0.920329,0.039714,US
10297,0.974156,0.832734,US
10298,0.930384,0.915423,US
10299,0.969165,0.833645,US
10300,0.990929,1.0,US
10301,0.970949,0.992593,US
10302,0.94754,0.067304,US
10303,0.984672,0.991228,US
10304,0.981738,0.99689,US
10305,0.973725,0.770833,US
10306,0.983114,0.843826,US
10307,0.955152,0.390003,US
10308,0.901791,0.024874,US
10309,0.953625,0.13609,US
10310,0.988109,1.0,US
10311,0.990018,1.0,US
10312,0.968722,0.964143,US
10313,0.976048,1.0,US
10314,0.974273,1.0,US
10315,0.939799,0.052708,US
10316,0.90805,0.073826,US
10317,0.974086,0.710875,US
10318,0.981816,0.944257,US
10319,0.983218,0.891341,US
10320,0.983498,1.0,US
10321,0.976889,0.99187,US
10322,0.92633,0.058176,US
10323,0.984904,0.98358,US
10324,0.94851,0.108035,US
10325,0.978396,0.818653,US
10326,0.987385,1.0,US
10327,0.935642,0.146754,US
10328,0.959675,0.08329,US
10329,0.970182,0.551487,US
10330,0.887394,0.027872,US
10331,0.838857,0.054796,US
10332,0.983151,0.864213,US
10333,0.937483,0.069844,US
10334,0.95059,0.863636,US
10335,0.918547,0.056464,US
10336,0.990494,1.0,US
10337,0.984833,0.961983,US
10338,0.956471,0.568905,US
10339,0.983995,0.947455,US
10340,0.974926,0.821366,US
10341,0.968637,0.931774,US
10342,0.987563,1.0,US
10343,0.983371,0.956332,US
10344,0.973441,0.967742,US
10345,0.985207,0.996283,US
10346,0.861957,0.030098,US
10347,0.984244,1.0,US
10348,0.986387,0.952441,US
10349,0.977778,1.0,US
10350,0.982098,0.959416,US
10351,0.933054,0.395899,US
10352,0.967571,1.0,US
10353,0.989136,1.0,US
10354,0.969697,1.0,US
10355,0.955006,0.995215,US
10356,0.968424,0.701238,US
10357,0.988372,1.0,US
10358,0.975678,0.87835,US
10359,0.993854,1.0,US
10360,0.891723,0.034808,US
10361,0.975717,1.0,US
10362,0.960564,0.951493,US
10363,0.981585,1.0,US
10364,0.96291,1.0,US
10365,0.924503,0.063307,US
10366,0.964166,0.67642,US
10367,0.944648,0.089028,US
10368,0.921243,0.096901,US
10369,0.968827,0.763666,US
10370,0.907401,0.061533,US
10371,0.921353,0.021847,US
10372,0.928519,0.087775,US
10373,0.947929,0.454824,US
10374,0.992423,1.0,US
10375,0.97939,0.943327,US
10376,0.987044,0.948087,US
10377,0.974346,0.952096,US
10378,0.925061,0.112168,US
10379,0.989538,1.0,US
10380,0.946626,0.07823,US
10381,0.98062,1.0,US
10382,0.979848,1.0,US
10383,0.918251,0.155435,US
10384,0.989918,1.0,US
10385,0.984134,0.985949,US
10386,0.938953,0.070479,US
10387,0.982868,1.0,US
10388,0.868988,0.03168,US
10389,0.980337,0.996503,US
10390,0.976698,1.0,US
10391,0.982587,0.985401,US
10392,0.962597,0.948905,US
10393,0.943032,0.993939,US
10394,0.958076,0.222297,US
10395,0.915123,0.112533,US
10396,0.888889,0.737557,US
10397,0.977303,0.91133,US
10398,0.989721,1.0,US
10399,0.965217,1.0,US
10400,0.973978,1.0,US
10401,0.899325,0.060386,US
10402,0.963304,0.807377,US
10403,0.982479,1.0,US
10404,0.984481,1.0,US
10405,0.973242,1.0,US
10406,0.914771,0.033884,US
10407,0.985463,0.983389,US
10408,0.989631,1.0,US
10409,0.938742,0.969136,US
10410,0.984721,0.946032,US
10411,0.986093,1.0,US
10412,0.937826,0.096979,US
10413,0.974519,0.953722,US
10414,0.830226,0.039108,US
10415,0.972755,0.788462,US
10416,0.952496,0.966184,US
10417,0.898051,0.812155,US
10418,0.947945,0.956522,US
10419,0.975176,0.880392,US
10420,0.951351,0.072482,US
10421,0.962666,0.255869,US
10422,0.991025,1.0,US
10423,0.975392,1.0,US
10424,0.97982,1.0,US
10425,0.905819,0.051929,US
10426,0.818801,0.094764,US
10427,0.967515,0.2511,US
10428,0.960899,0.982684,US
10429,0.973333,0.921769,US
10430,0.943353,0.052563,US
10431,0.926652,0.027005,US
10432,0.987265,1.0,US
10433,0.985496,0.988304,US
10434,0.974359,1.0,US
