image_idx,DSC_metric,NSD_metric
11004,0.759903,0.13845
11005,0.776058,0.069558
11006,0.885513,0.744318
11007,0.779421,0.117343
11008,0.76821,0.019651
11009,0.767319,0.021088
11010,0.720023,0.015204
11011,0.835807,0.085637
11012,0.835963,0.084963
11013,0.749131,0.026468
11014,0.76109,0.07655
11015,0.695318,0.148368
11016,0.790661,0.073446
11017,0.846906,0.25
11018,0.754602,0.118182
11019,0.755254,0.145482
11020,0.739554,0.474836
11021,0.879095,0.710938
11022,0.946444,0.972603
11023,0.887963,0.533394
11024,0.882748,0.533738
11025,0.885039,0.669239
11026,0.908271,0.672792
11027,0.890689,0.631182
11028,0.887964,0.608575
11029,0.901588,0.694965
11030,0.915681,0.610606
11031,0.785869,0.490846
11032,0.819011,0.450694
11033,0.824985,0.642105
11034,0.919636,0.716118
11035,0.900819,0.816796
11036,0.950963,1.0
11037,0.678264,0.017964
11038,0.768639,0.121831
11039,0.649636,0.0
11040,0.724573,0.053803
11041,0.799618,0.046971
11042,0.866928,0.079918
11043,0.844622,0.764571
11044,0.950153,0.943425
11045,0.962495,0.976898
11046,0.916286,0.718121
11047,0.913225,0.856839
11048,0.925,0.924303
11049,0.871014,0.843866
11050,0.914557,0.935484
11051,0.56129,0.383721
11052,0.769502,0.147705
11053,0.810951,0.062615
11054,0.697715,0.0
11055,0.694831,0.0
11056,0.819239,0.054917
11057,0.867361,0.081234
11058,0.644907,0.0
11059,0.609887,0.021711
11060,0.768686,0.041825
11061,0.48158,0.0
11062,0.813065,0.05527
11063,0.744707,0.0279
11064,0.901473,0.710796
11065,0.884404,0.754717
11066,0.922794,0.842468
11067,0.952257,0.926901
11068,0.876179,0.618402
11069,0.897318,0.671406
11070,0.841328,0.05918
11071,0.606436,0.0
11072,0.65752,0.005491
11073,0.58451,0.0
11074,0.796783,0.064252
11075,0.749498,0.026926
11076,0.881978,0.65758
11077,0.910425,0.679336
11078,0.905217,0.637205
11079,0.887592,0.695764
11080,0.875737,0.700462
11081,0.846626,0.498233
11082,0.867423,0.633152
11083,0.911774,0.830688
11084,0.905675,0.70229
11085,0.894362,0.727003
11086,0.881579,0.700599
11087,0.840916,0.637931
11088,0.620202,0.595238
11089,0.835275,0.44058
11090,0.779977,0.222222
11091,0.8659,0.609836
11092,0.749491,0.431973
11093,0.880398,0.591503
11094,0.764813,0.389937
11095,0.842925,0.632588
11096,0.866354,0.552239
11097,0.870217,0.592593
11098,0.856425,0.591176
11099,0.84059,0.441281
11100,0.869027,0.682327
11101,0.842983,0.382353
11102,0.871343,0.648107
11103,0.887973,0.665971
11104,0.790594,0.403175
11105,0.720906,0.441281
11106,0.586081,0.460674
11107,0.898917,0.779359
11108,0.872208,0.822134
11109,0.794995,0.696517
11110,0.843373,0.704545
11111,0.676892,0.505556
11112,0.814004,0.572954
11113,0.852493,0.683128
11114,0.865514,0.709677
11115,0.924844,0.775535
11116,0.901648,0.710215
11117,0.921424,0.863214
11118,0.833346,0.472711
11119,0.848588,0.186504
11120,0.754819,0.162625
11121,0.779621,0.339144
11122,0.78993,0.160584
11123,0.785769,0.125191
11124,0.721431,0.063444
11125,0.840773,0.107542
11126,0.821738,0.093792
11127,0.766553,0.102961
11128,0.7629,0.0
11129,0.733676,0.049032
11130,0.795996,0.043189
11131,0.827457,0.107062
11132,0.952586,0.952629
11133,0.797174,0.782473
11134,0.768293,0.681301
11135,0.882283,0.878893
11136,0.781405,0.55
11137,0.893449,0.621566
11138,0.869498,0.634356
11139,0.886106,0.703748
11140,0.865255,0.652723
11141,0.922267,0.859187
11142,0.905336,0.720721
11143,0.787703,0.078562
11144,0.614478,0.04212
11145,0.723985,0.082635
11146,0.745796,0.029685
11147,0.835402,0.088033
11148,0.606756,0.0
11149,0.72189,0.023224
11150,0.75282,0.033689
11151,0.662442,0.0
11152,0.696529,0.025118
11153,0.627645,0.0
11154,0.802341,0.218289
11155,0.798831,0.098387
11156,0.726006,0.075125
11157,0.812285,0.175676
11158,0.829834,0.20954
11159,0.834083,0.22314
11160,0.84326,0.238014
11161,0.634107,0.017872
11162,0.674896,0.097925
11163,0.59652,0.0
11164,0.656836,0.0288
11165,0.690776,0.020185
11166,0.742146,0.062966
11167,0.72964,0.093972
11168,0.599713,0.0
11169,0.504106,0.0
11170,0.570283,0.016839
11171,0.74981,0.073222
11172,0.893075,0.075994
11173,0.791026,0.051562
11174,0.736113,0.088333
11175,0.910893,0.199333
11176,0.919083,0.172806
11177,0.814256,0.067061
11178,0.85236,0.079306
11179,0.702056,0.024818
11180,0.867249,0.106294
11181,0.712747,0.019969
11182,0.684085,0.037642
11183,0.770387,0.036961
11184,0.671928,0.0
11185,0.846803,0.069206
11186,0.798208,0.018983
11187,0.718202,0.052955
11188,0.901702,0.522884
11189,0.876022,0.523319
11190,0.851357,0.318777
11191,0.802155,0.427807
11192,0.807934,0.585486
11193,0.875,0.919298
11194,0.874909,0.464435
11195,0.853918,0.809353
11196,0.874498,0.683752
11197,0.832326,0.770833
11198,0.925509,0.706427
11199,0.866692,0.774048
11200,0.934205,0.887713
11201,0.936949,0.831418
11202,0.829993,0.187845
11203,0.772985,0.024425
11204,0.820564,0.117647
11205,0.646266,0.101473
11206,0.7496,0.018593
11207,0.747181,0.106024
11208,0.867657,0.121374
11209,0.747442,0.042182
11210,0.683102,0.0
11211,0.894435,0.157218
11212,0.883643,0.132801
11213,0.803652,0.058389
11214,0.555218,0.0
11215,0.617859,0.0
11216,0.638536,0.0
11217,0.761722,0.079882
11218,0.64695,0.0
11219,0.845769,0.25323
11220,0.879911,0.334526
11221,0.569486,0.034221
11222,0.468829,0.116608
11223,0.810076,0.204778
11224,0.769584,0.078292
11225,0.940804,0.955302
11226,0.886751,0.866044
11227,0.917702,0.878224
11228,0.821712,0.616393
11229,0.852466,0.791506
11230,0.925048,0.964789
11231,0.920541,0.859259
11232,0.892465,0.762058
11233,0.890206,0.736994
11234,0.912439,0.878738
11235,0.932845,0.947885
11236,0.837118,0.768034
11237,0.798101,0.734637
11238,0.868726,0.667565
11239,0.81965,0.052749
11240,0.793767,0.077971
11241,0.850187,0.056841
11242,0.726746,0.028417
11243,0.634958,0.05287
11244,0.822532,0.08819
11245,0.922217,0.90363
11246,0.886401,0.834473
11247,0.942237,0.926316
11248,0.915584,0.912727
11249,0.890576,0.872428
11250,0.901984,0.903704
11251,0.834759,0.189462
11252,0.692353,0.140845
11253,0.701684,0.119355
11254,0.744698,0.1056
11255,0.791223,0.184669
11256,0.901242,0.601375
11257,0.843013,0.580827
11258,0.954331,0.939394
11259,0.614937,0.364269
11260,0.891948,0.748092
11261,0.90143,0.659004
11262,0.849617,0.670213
11263,0.845629,0.701245
11264,0.848572,0.455479
11265,0.876763,0.559727
11266,0.847439,0.592885
11267,0.908404,0.778107
11268,0.877621,0.697143
11269,0.865445,0.771552
11270,0.903297,0.90795
11271,0.0,0.0
11272,0.925416,0.859316
11273,0.861644,0.772532
11274,0.934458,0.974468
11275,0.847826,0.606796
11276,0.645862,0.647929
11277,0.868892,0.654412
11278,0.0,0.0
11279,0.865022,0.778302
11280,0.701546,0.112159
11281,0.822093,0.278066
11282,0.790499,0.170813
11283,0.69743,0.127341
11284,0.77746,0.144665
11285,0.765142,0.064885
11286,0.646628,0.037277
11287,0.633568,0.127451
11288,0.67465,0.093651
11289,0.692705,0.060423
11290,0.786893,0.081633
11291,0.752498,0.113602
11292,0.812252,0.183415
11293,0.839561,0.13141
11294,0.791194,0.154687
11295,0.808939,0.177941
11296,0.880388,0.326594
11297,0.890694,0.233894
11298,0.858691,0.184949
11299,0.868387,0.134997
11300,0.664658,0.053536
11301,0.772529,0.04159
11302,0.668389,0.017094
11303,0.847586,0.064171
11304,0.828376,0.072382
11305,0.840283,0.529862
11306,0.762545,0.500766
11307,0.863393,0.461538
11308,0.868528,0.627853
11309,0.896224,0.593846
11310,0.912715,0.71519
11311,0.639585,0.458234
11312,0.898201,0.370531
11313,0.708853,0.407129
11314,0.831498,0.526371
11315,0.862718,0.726087
11316,0.76908,0.596939
11317,0.877087,0.746479
11318,0.744659,0.502618
11319,0.898099,0.510818
11320,0.864512,0.591111
11321,0.887419,0.370221
11322,0.822231,0.497472
11323,0.861382,0.73913
11324,0.895094,0.510427
11325,0.723875,0.008598
11326,0.719556,0.044513
11327,0.645103,0.0
11328,0.754757,0.032432
11329,0.763943,0.091648
11330,0.851352,0.079466
11331,0.757662,0.094948
11332,0.858754,0.624376
11333,0.918589,0.801802
11334,0.557264,0.0
11335,0.806516,0.120776
11336,0.71622,0.025414
11337,0.655537,0.0
11338,0.832963,0.124926
11339,0.873005,0.054227
11340,0.704331,0.017001
11341,0.908848,0.764546
11342,0.920392,0.847081
11343,0.687348,0.061224
11344,0.776266,0.015592
11345,0.739934,0.006702
11346,0.578928,0.049147
11347,0.791616,0.036136
11348,0.864707,0.109576
11349,0.767106,0.190311
11350,0.770646,0.19788
11351,0.811147,0.222603
11352,0.862342,0.119534
11353,0.711876,0.039764
11354,0.840413,0.153747
11355,0.807302,0.132384
11356,0.826028,0.022546
11357,0.634041,0.0
11358,0.805236,0.060726
11359,0.788255,0.055909
11360,0.612425,0.031128
11361,0.530227,0.0
11362,0.610267,0.0
11363,0.596881,0.0
11364,0.720194,0.072655
11365,0.745513,0.033752
11366,0.708848,0.015988
11367,0.574688,0.0
11368,0.672541,0.0
11369,0.840394,0.033742
11370,0.829489,0.076371
11371,0.483467,0.02478
11372,0.911782,0.228879
11373,0.670663,0.017611
11374,0.847431,0.129252
11375,0.843371,0.019677
11376,0.819124,0.115646
11377,0.835791,0.151491
11378,0.872017,0.670455
11379,0.892909,0.757062
11380,0.845361,0.674487
11381,0.838098,0.507714
11382,0.866061,0.693878
11383,0.800341,0.596386
11384,0.546264,0.502232
11385,0.813722,0.51895
11386,0.848,0.742331
11387,0.862664,0.841328
11388,0.884634,0.805054
11389,0.874658,0.857143
11390,0.856916,0.688272
11391,0.814897,0.658556
11392,0.900811,0.761694
11393,0.622135,0.268934
11394,0.854447,0.730519
11395,0.785461,0.741379
11396,0.790371,0.81982
11397,0.719453,0.615385
11398,0.834731,0.111401
11399,0.803338,0.191558
11400,0.78874,0.039139
11401,0.806868,0.067227
11402,0.768263,0.0
11403,0.750309,0.067977
11404,0.747546,0.049527
11405,0.878049,0.60396
11406,0.671421,0.517672
11407,0.726805,0.463768
11408,0.803401,0.26533
11409,0.80022,0.261965
11410,0.917476,0.821818
11411,0.656147,0.374408
11412,0.723605,0.468235
11413,0.940024,0.879599
11414,0.916847,0.884615
11415,0.820334,0.435345
11416,0.879687,0.897674
11417,0.809174,0.59116
11418,0.79,0.725146
11419,0.81242,0.089492
11420,0.807364,0.038144
11421,0.782373,0.034727
11422,0.742254,0.053743
11423,0.663172,0.050453
11424,0.834411,0.072529
11425,0.814183,0.099721
11426,0.714578,0.055703
11427,0.801805,0.330097
11428,0.78288,0.219684
11429,0.825886,0.172945
11430,0.751329,0.175468
11431,0.688439,0.082555
11432,0.895098,0.630945
11433,0.950321,0.831288
11434,0.881857,0.702802
11435,0.909545,0.832134
11436,0.915841,0.714932
11437,0.867589,0.636746
11438,0.878431,0.633262
11439,0.892223,0.81459
11440,0.907733,0.872483
11441,0.904926,0.790526
11442,0.900716,0.719355
11443,0.837803,0.505495
11444,0.901508,0.761773
11445,0.886894,0.795729
11446,0.931638,0.931818
11447,0.86841,0.809639
11448,0.848596,0.630607
11449,0.836278,0.589014
11450,0.895662,0.722312
11451,0.916061,0.759557
11452,0.859077,0.629834
11453,0.859896,0.775281
11454,0.831855,0.090106
11455,0.825625,0.233474
11456,0.799079,0.164615
11457,0.903684,0.311987
11458,0.804444,0.212963
11459,0.729781,0.095306
11460,0.876847,0.270166
11461,0.92985,0.847535
11462,0.648105,0.0
11463,0.777244,0.051857
11464,0.654775,0.073291
11465,0.709371,0.180316
11466,0.86997,0.108527
11467,0.675559,0.092553
11468,0.613062,0.294821
11469,0.692918,0.147687
11470,0.855245,0.180921
11471,0.824753,0.234628
11472,0.703837,0.09727
11473,0.827191,0.184105
11474,0.773086,0.155678
11475,0.686092,0.106762
11476,0.705186,0.141361
11477,0.675395,0.185764
11478,0.776456,0.040733
11479,0.58177,0.028523
11480,0.633691,0.0
11481,0.705238,0.0
11482,0.835242,0.111185
11483,0.805073,0.149963
11484,0.751951,0.07967
11485,0.732059,0.026608
11486,0.746167,0.039295
11487,0.826105,0.070665
11488,0.804342,0.066748
11489,0.762402,0.042299
11490,0.731706,0.091331
11491,0.70459,0.038971
11492,0.55949,0.0
11493,0.73237,0.096517
11494,0.847506,0.104182
11495,0.850652,0.088102
11496,0.794773,0.048841
11497,0.847683,0.614039
11498,0.880757,0.661229
11499,0.910401,0.733246
11500,0.862876,0.720222
11501,0.854952,0.716332
11502,0.86569,0.850806
11503,0.60842,0.0
11504,0.637251,0.0
11505,0.725908,0.0
11506,0.63232,0.0
11507,0.696234,0.0
11508,0.749354,0.03876
11509,0.80534,0.223425
11510,0.798874,0.1317
11511,0.741582,0.135266
11512,0.66786,0.095575
11513,0.688238,0.125628
11514,0.730297,0.030482
11515,0.730014,0.10802
11516,0.644506,0.044828
11517,0.769166,0.212174
11518,0.745252,0.315789
11519,0.779097,0.194903
11520,0.881624,0.143361
11521,0.753673,0.057352
11522,0.732508,0.0
11523,0.715002,0.0
11524,0.818651,0.10369
11525,0.887382,0.623051
11526,0.576819,0.095082
11527,0.803057,0.150327
11528,0.744775,0.067747
11529,0.755359,0.116212
11530,0.798259,0.190728
11531,0.71037,0.046809
11532,0.766047,0.249501
11533,0.851279,0.189036
11534,0.703306,0.102913
11535,0.779392,0.13198
11536,0.735263,0.090909
11537,0.796491,0.129078
11538,0.698668,0.130999
11539,0.875128,0.116992
11540,0.861714,0.172131
11541,0.593632,0.014365
11542,0.822934,0.231511
11543,0.82709,0.122658
11544,0.818526,0.225577
11545,0.780273,0.268657
11546,0.791444,0.098009
11547,0.760253,0.14094
11548,0.698937,0.102908
11549,0.817934,0.218094
11550,0.806773,0.175676
11551,0.537337,0.033898
11552,0.639137,0.123636
11553,0.718288,0.152318
11554,0.855769,0.196124
11555,0.792592,0.089021
11556,0.596563,0.0
11557,0.683838,0.022783
11558,0.756648,0.100888
11559,0.911111,0.778718
11560,0.863528,0.653795
11561,0.793207,0.46894
11562,0.841736,0.647222
11563,0.894189,0.631433
11564,0.907137,0.763844
11565,0.89552,0.767844
11566,0.850652,0.07058
11567,0.805577,0.087223
11568,0.624064,0.030558
11569,0.684954,0.029366
11570,0.737165,0.019078
11571,0.807792,0.113675
11572,0.840496,0.099522
11573,0.669791,0.022873
11574,0.902551,0.170477
11575,0.627431,0.004144
11576,0.52512,0.0
11577,0.780745,0.083446
11578,0.867937,0.118729
11579,0.782687,0.033333
11580,0.741787,0.0528
11581,0.643926,0.0
11582,0.804546,0.044271
11583,0.804662,0.027878
11584,0.848988,0.243081
11585,0.819972,0.192374
11586,0.672989,0.084656
11587,0.796303,0.106136
11588,0.723964,0.096308
11589,0.703295,0.137184
11590,0.716235,0.166667
11591,0.77348,0.16441
11592,0.677895,0.172414
11593,0.781112,0.096154
11594,0.814247,0.073043
11595,0.678267,0.069835
11596,0.77939,0.10118
11597,0.814384,0.125596
11598,0.881883,0.292642
11599,0.690211,0.080214
11600,0.80284,0.114504
11601,0.876792,0.361172
11602,0.904498,0.619066
11603,0.875115,0.426184
11604,0.803689,0.03132
11605,0.802673,0.035556
11606,0.665869,0.009456
11607,0.747518,0.038194
11608,0.837833,0.121392
11609,0.174617,0.206107
11610,0.720902,0.069193
11611,0.727019,0.133727
11612,0.87773,0.260935
11613,0.809795,0.119225
11614,0.798736,0.150621
11615,0.672075,0.06446
11616,0.909774,0.733415
11617,0.863609,0.457167
11618,0.878294,0.773414
11619,0.887618,0.713368
11620,0.882639,0.656031
11621,0.896494,0.593607
11622,0.762789,0.516421
11623,0.73848,0.683112
11624,0.885352,0.689604
11625,0.753487,0.027532
11626,0.852602,0.360071
11627,0.806429,0.17474
11628,0.788,0.163842
11629,0.622214,0.14786
11630,0.69335,0.092692
11631,0.761359,0.270365
11632,0.722175,0.305281
11633,0.829727,0.460094
11634,0.753843,0.319654
11635,0.78462,0.449913
11636,0.842773,0.66261
11637,0.821853,0.559934
11638,0.900701,0.571678
11639,0.926766,0.783828
11640,0.907456,0.805112
11641,0.87074,0.664986
11642,0.766238,0.039334
11643,0.831237,0.142248
11644,0.704867,0.041475
11645,0.88151,0.14408
11646,0.770007,0.102256
11647,0.821283,0.113266
11648,0.884196,0.726293
11649,0.90023,0.695134
11650,0.723048,0.560296
11651,0.607017,0.094374
11652,0.852748,0.206406
11653,0.881177,0.299065
11654,0.796812,0.232604
11655,0.807309,0.265421
11656,0.844194,0.235501
11657,0.777685,0.093855
11658,0.879379,0.269097
11659,0.788523,0.119048
11660,0.79421,0.102694
11661,0.874206,0.25829
11662,0.888133,0.18859
11663,0.795061,0.16641
11664,0.889907,0.704211
11665,0.765637,0.099472
11666,0.670678,0.079288
11667,0.816219,0.198243
11668,0.66321,0.075362
11669,0.853699,0.281847
11670,0.852792,0.224894
11671,0.828233,0.112176
11672,0.861069,0.247238
11673,0.914977,0.317557
11674,0.894177,0.269514
11675,0.68821,0.108911
11676,0.925863,0.811482
11677,0.883495,0.658306
11678,0.904068,0.723207
11679,0.898025,0.740139
11680,0.666288,0.508516
11681,0.922713,0.849265
11682,0.895101,0.834202
11683,0.941006,0.892
11684,0.826441,0.531034
11685,0.832415,0.805556
11686,0.826513,0.774908
11687,0.786543,0.686275
11688,0.888374,0.755853
11689,0.905387,0.78806
11690,0.858552,0.785425
11691,0.853684,0.674146
11692,0.918386,0.990783
11693,0.893228,0.815686
11694,0.802324,0.442007
11695,0.847777,0.661654
11696,0.841026,0.564356
11697,0.811733,0.390374
11698,0.888078,0.917949
11699,0.837877,0.662921
11700,0.794598,0.059254
11701,0.687559,0.009333
11702,0.715885,0.005198
11703,0.62109,0.0
11704,0.772327,0.03644
11705,0.848483,0.050794
11706,0.850693,0.122329
11707,0.889183,0.768642
11708,0.860663,0.386667
11709,0.863776,0.429078
11710,0.867357,0.443114
11711,0.873661,0.539726
11712,0.810149,0.596038
11713,0.910034,0.726848
11714,0.888043,0.783706
11715,0.692044,0.658635
11716,0.711723,0.63079
11717,0.952629,0.980452
11718,0.943283,0.931059
11719,0.945786,0.871681
11720,0.940262,0.853081
11721,0.698658,0.631068
11722,0.88454,0.924303
11723,0.885593,0.86383
11724,0.860957,0.872881
11725,0.797785,0.053416
11726,0.751296,0.05559
11727,0.6465,0.0
11728,0.636048,0.0
11729,0.814316,0.019485
11730,0.856418,0.07029
11731,0.894597,0.75851
11732,0.852862,0.68932
11733,0.791228,0.599418
11734,0.834827,0.484897
11735,0.888594,0.605473
11736,0.854723,0.516963
11737,0.882497,0.552381
11738,0.864504,0.612043
11739,0.861488,0.789668
11740,0.732523,0.599156
11741,0.809117,0.712551
11742,0.771806,0.599078
11743,0.827208,0.382199
11744,0.795115,0.569061
11745,0.867123,0.60336
11746,0.80677,0.663172
11747,0.921034,0.83724
11748,0.928724,0.926445
11749,0.938454,0.952681
11750,0.912896,0.744898
11751,0.934395,0.925231
11752,0.880136,0.504419
11753,0.841,0.400775
11754,0.79349,0.29561
11755,0.833411,0.269006
11756,0.885352,0.689604
11757,0.783818,0.077007
11758,0.869409,0.280066
11759,0.807247,0.221034
11760,0.710329,0.079086
11761,0.807527,0.196046
11762,0.624119,0.016014
11763,0.674808,0.0
11764,0.694185,0.096013
11765,0.797929,0.123743
11766,0.771044,0.054427
11767,0.724692,0.07933
11768,0.924099,0.798319
11769,0.909498,0.812258
11770,0.916474,0.747546
11771,0.930661,0.888254
11772,0.936709,0.869091
11773,0.909992,0.855781
11774,0.820559,0.757426
11775,0.843224,0.10021
11776,0.5483,0.124611
11777,0.776994,0.053623
11778,0.796837,0.017229
11779,0.821818,0.070202
11780,0.751365,0.043956
11781,0.842864,0.078835
11782,0.600947,0.035614
11783,0.831107,0.23716
11784,0.774566,0.189142
11785,0.86281,0.257391
11786,0.828867,0.134328
11787,0.860235,0.2
11788,0.78255,0.115621
11789,0.843777,0.298077
11790,0.598908,0.221811
11791,0.799794,0.111969
11792,0.726175,0.225141
11793,0.869548,0.355593
11794,0.679634,0.123797
11795,0.554729,0.0
11796,0.672896,0.0
11797,0.709032,0.041639
11798,0.763554,0.034175
11799,0.825432,0.079414
11800,0.857644,0.115697
11801,0.813684,0.081263
11802,0.891807,0.155819
11803,0.756516,0.057032
11804,0.780663,0.057416
11805,0.829464,0.201607
11806,0.855071,0.599421
11807,0.870784,0.556675
11808,0.914361,0.527344
11809,0.881484,0.531835
11810,0.874693,0.382353
11811,0.87682,0.570086
11812,0.886094,0.71875
11813,0.895563,0.769963
11814,0.902729,0.751572
11815,0.872487,0.70776
11816,0.898179,0.658024
11817,0.871238,0.653775
11818,0.881823,0.688694
11819,0.782033,0.10403
11820,0.892182,0.360465
11821,0.725925,0.212844
11822,0.875936,0.196694
11823,0.841378,0.13719
11824,0.812825,0.104132
11825,0.831258,0.660446
11826,0.805678,0.574098
11827,0.621217,0.510549
11828,0.869317,0.617433
11829,0.864686,0.670769
11830,0.772325,0.563107
11831,0.836837,0.67474
11832,0.884347,0.846975
11833,0.895341,0.640523
11834,0.741366,0.607223
11835,0.820116,0.730159
11836,0.688972,0.542169
11837,0.770975,0.6875
11838,0.843726,0.477981
11839,0.772867,0.313559
11840,0.824117,0.574113
11841,0.84193,0.638652
11842,0.954122,0.906383
11843,0.716064,0.603618
11844,0.877285,0.707447
11845,0.897878,0.742268
11846,0.75896,0.03404
11847,0.854314,0.138206
11848,0.704266,0.0
11849,0.895214,0.112736
11850,0.748176,0.058706
11851,0.699538,0.036814
11852,0.820078,0.66113
11853,0.920255,0.825455
11854,0.906977,0.784703
11855,0.89705,0.814714
11856,0.875703,0.7507
11857,0.884785,0.791667
11858,0.843508,0.512129
11859,0.824359,0.61516
11860,0.840568,0.528125
11861,0.798514,0.409091
11862,0.841138,0.766871
11863,0.472539,0.432602
11864,0.803366,0.563291
11865,0.820775,0.58125
11866,0.882203,0.738693
11867,0.817007,0.403183
11868,0.788716,0.326316
11869,0.873915,0.548969
11870,0.866683,0.640496
11871,0.940639,0.858896
11872,0.899801,0.61519
11873,0.854826,0.657676
11874,0.85563,0.82392
11875,0.91004,0.915152
11876,0.886916,0.845118
11877,0.855187,0.819398
11878,0.768847,0.766323
11879,0.845002,0.681208
11880,0.87325,0.753247
11881,0.792067,0.532567
11882,0.866811,0.436033
11883,0.851778,0.523725
11884,0.717462,0.121951
11885,0.630025,0.109698
11886,0.702152,0.057607
11887,0.679525,0.056872
11888,0.742088,0.128492
11889,0.705365,0.204147
11890,0.721176,0.064871
11891,0.633019,0.166667
11892,0.539122,0.15604
11893,0.843835,0.178862
11894,0.783195,0.190909
11895,0.797813,0.183824
11896,0.818867,0.375526
11897,0.845459,0.39941
11898,0.809523,0.12538
11899,0.901067,0.098172
11900,0.885569,0.108016
11901,0.832938,0.059801
11902,0.685771,0.056954
11903,0.814214,0.096217
11904,0.890833,0.133028
11905,0.853324,0.270857
11906,0.835122,0.291667
11907,0.78407,0.112054
11908,0.782422,0.147458
11909,0.773488,0.190547
11910,0.738345,0.033275
11911,0.655009,0.448589
11912,0.902729,0.527778
11913,0.843448,0.461062
11914,0.702178,0.320829
11915,0.622846,0.334638
11916,0.861579,0.568502
11917,0.670868,0.040643
11918,0.710205,0.121951
11919,0.732384,0.220183
11920,0.793281,0.168403
11921,0.796177,0.16129
11922,0.881139,0.777811
11923,0.941249,0.939386
11924,0.949693,0.917582
11925,0.75708,0.072217
11926,0.884864,0.220913
11927,0.701454,0.095318
11928,0.665398,0.105431
11929,0.634173,0.040519
11930,0.84936,0.176788
11931,0.873278,0.506386
11932,0.885169,0.684111
11933,0.899439,0.547344
11934,0.82968,0.571708
11935,0.89139,0.905263
11936,0.676597,0.033659
11937,0.750613,0.248588
11938,0.719796,0.161634
11939,0.842784,0.269231
11940,0.848961,0.236742
11941,0.758428,0.125887
11942,0.810344,0.485052
11943,0.778222,0.508042
11944,0.837408,0.363636
11945,0.913423,0.685824
11946,0.836218,0.553202
11947,0.85064,0.454894
11948,0.828118,0.457589
11949,0.759094,0.544747
11950,0.850024,0.691275
11951,0.783372,0.097701
11952,0.57246,0.0
11953,0.505164,0.0
11954,0.845192,0.01644
11955,0.829833,0.107653
11956,0.73371,0.076923
11957,0.847776,0.185351
11958,0.915516,0.785648
11959,0.918854,0.837838
11960,0.788856,0.031609
11961,0.798069,0.031272
11962,0.764369,0.03125
11963,0.676836,0.009098
11964,0.759854,0.068232
11965,0.856182,0.077395
11966,0.77472,0.075506
11967,0.773276,0.138889
11968,0.581059,0.159184
11969,0.865884,0.229555
11970,0.798509,0.079223
11971,0.638127,0.073384
11972,0.608147,0.102362
11973,0.81143,0.076642
11974,0.815922,0.190722
11975,0.756105,0.223881
11976,0.830985,0.200965
11977,0.891428,0.69375
11978,0.874403,0.526805
11979,0.833908,0.481908
11980,0.861406,0.59375
11981,0.901549,0.835106
11982,0.875405,0.849231
11983,0.876629,0.793443
11984,0.875573,0.681456
11985,0.913628,0.775951
11986,0.888768,0.912879
11987,0.841689,0.792793
11988,0.922634,0.905488
11989,0.876221,0.802966
11990,0.911903,0.906667
11991,0.857168,0.709699
11992,0.897857,0.84918
11993,0.822739,0.608175
11994,0.921117,0.916318
11995,0.873116,0.688034
11996,0.894628,0.815184
11997,0.885331,0.757143
11998,0.909216,0.887396
11999,0.686537,0.053989
12000,0.775534,0.03082
12001,0.713419,0.0
12002,0.74828,0.04442
12003,0.671373,0.057766
12004,0.89521,0.679264
12005,0.852316,0.527985
12006,0.88418,0.768072
12007,0.890903,0.660399
12008,0.833676,0.599404
12009,0.772199,0.623264
12010,0.812925,0.764019
12011,0.849653,0.884462
12012,0.896502,0.750071
12013,0.794385,0.183817
12014,0.830855,0.207006
12015,0.794011,0.248377
12016,0.836262,0.150855
12017,0.765972,0.16
12018,0.900606,0.751883
12019,0.900147,0.744766
12020,0.913444,0.8274
12021,0.733129,0.103789
12022,0.759374,0.094306
12023,0.810883,0.17103
12024,0.867107,0.188277
12025,0.738486,0.187702
12026,0.887767,0.181818
12027,0.802566,0.113113
12028,0.767893,0.208075
12029,0.808255,0.108878
12030,0.825231,0.098911
12031,0.872981,0.157593
12032,0.857825,0.213986
12033,0.783632,0.02378
12034,0.657043,0.0
12035,0.838624,0.051282
12036,0.730407,0.066753
12037,0.859104,0.077326
12038,0.602625,0.043676
12039,0.810608,0.453091
12040,0.864886,0.643843
12041,0.744758,0.052142
12042,0.833291,0.257188
12043,0.850751,0.196203
12044,0.809141,0.089286
12045,0.818623,0.095552
12046,0.726984,0.155629
12047,0.724702,0.125
12048,0.688295,0.089267
12049,0.739053,0.241252
12050,0.663603,0.071168
12051,0.879861,0.374138
12052,0.756316,0.245217
12053,0.842381,0.229965
12054,0.893495,0.691387
12055,0.865059,0.253067
12056,0.650862,0.146192
12057,0.540964,0.170243
12058,0.758871,0.070838
12059,0.813173,0.146402
12060,0.749559,0.154887
12061,0.830189,0.257002
12062,0.846064,0.136778
12063,0.721997,0.055276
12064,0.817863,0.157353
12065,0.678994,0.041567
12066,0.747725,0.069731
12067,0.892651,0.194814
12068,0.782963,0.0
12069,0.837233,0.132504
12070,0.830635,0.064565
12071,0.747052,0.070478
12072,0.88012,0.440412
12073,0.832072,0.405346
12074,0.866012,0.614035
12075,0.850665,0.416667
12076,0.841612,0.609802
12077,0.839404,0.294
12078,0.876682,0.70977
12079,0.885982,0.699292
12080,0.90072,0.757475
12081,0.914931,0.722162
12082,0.922935,0.826291
12083,0.87219,0.65287
12084,0.917231,0.830853
